second,is_mode_a,is_mode_b,is_mode_c,mean velocity (m/s),mean wheel speed (rev/min),net rolling energy (J),net aero energy (J),braked energy (J),total energy (J),gross rolling energy (J),gross aero energy (J),inertia energy (J),cumulative rr (J),cumulative aero (J),cumulative braking (J)
351,1,0,0,5.61036322072644,142.866846933596,704.194838303277,68.7652274329153,0,14015.5263186106,704.194838303277,68.7652274329153,13242.5662528744,533695.520720142,629646.961644914,-638070.47435703
352,1,0,0,7.04089408178816,179.295046948537,883.750494284989,135.918752759301,0,16631.6044709147,883.750494284989,135.918752759301,15611.9352238704,534579.271214427,629782.880397673,-638070.47435703
353,1,0,0,8.33731267462535,212.308103212077,1046.47280751842,225.670200464329,0,17373.3001651358,1046.47280751842,225.670200464329,16101.157157153,535625.744021946,630008.550598137,-638070.47435703
354,1,0,0,9.499618999238,241.906015724216,1192.36177800356,333.821657681579,0,18513.0561191079,1192.36177800356,333.821657681579,16986.8726834228,536818.105799949,630342.372255819,-638070.47435703
355,1,0,0,10.3266446532893,262.966068857854,1296.16739161798,428.818630927715,0,10588.5363431947,1296.16739161798,428.818630927715,8863.55032064902,538114.273191567,630771.190886747,-638070.47435703
356,1,0,0,10.9301498602997,278.334215739157,1371.91743398527,508.480493040566,0,13607.335445417,1371.91743398527,508.480493040566,11726.9375183912,539486.190625553,631279.671379787,-638070.47435703
357,1,0,0,11.5783591567183,294.840743870927,1453.27859060198,604.417455891743,0,13651.9361123932,1453.27859060198,604.417455891743,11594.2400658995,540939.469216155,631884.088835679,-638070.47435703
358,1,0,0,12.2265684531369,311.347272002697,1534.63974721869,711.720865584908,0,15364.2232356256,1534.63974721869,711.720865584908,13117.862622822,542474.108963373,632595.809701264,-638070.47435703
359,1,0,0,12.9865379730759,330.699753260634,1630.02868945898,852.856799824226,0,20131.6466706766,1630.02868945898,852.856799824226,17648.7611813934,544104.137652832,633448.666501088,-638070.47435703
360,1,0,0,13.5900431800864,346.067900141937,1705.77873182626,977.368768289761,0,10459.537969026,1705.77873182626,977.368768289761,7776.39046890995,545809.916384658,634426.035269378,-638070.47435703
361,1,0,0,13.9476758953518,355.174950145673,1750.66764582169,1056.57781684976,0,10788.2777860264,1750.66764582169,1056.57781684976,7981.03232335495,547560.58403048,635482.613086228,-638070.47435703
362,1,0,0,14.238252476505,362.574428273707,1787.13988844298,1123.99923660444,0,8003.20401885466,1787.13988844298,1123.99923660444,5092.06489380724,549347.723918923,636606.612322832,-638070.47435703
363,1,0,0,14.506477012954,369.404715776509,1820.80657393955,1188.72613110495,0,10272.7197733541,1820.80657393955,1188.72613110495,7263.18706830958,551168.530492863,637795.338453937,-638070.47435703
364,1,0,0,14.8417576835154,377.942575155011,1862.88993081026,1273.06904230322,0,11628.595932581,1862.88993081026,1273.06904230322,8492.63695946749,553031.420423673,639068.40749624,-638070.47435703
365,1,0,0,15.2217424434849,387.618815783979,1910.5844019304,1373.37473904073,0,13082.7866870133,1910.5844019304,1373.37473904073,9798.82754604219,554942.004825603,640441.782235281,-638070.47435703
366,1,0,0,15.4452628905258,393.310722036314,1938.63997317755,1434.76859286481,0,4478.15482714776,1938.63997317755,1434.76859286481,1104.74626110541,556880.644798781,641876.550828146,-638070.47435703
367,1,0,0,15.5346710693421,395.587484537247,1949.8622016764,1459.82949152232,0,6743.11565036925,1949.8622016764,1459.82949152232,3333.42395717053,558830.507000457,643336.380319668,-638070.47435703
368,0,1,0,15.5793751587503,396.725865787714,1319.7974755813,993.805630332593,0,2313.60310591389,1955.47331592583,1472.46863802062,-1114.33884803256,560785.980316383,644808.848957689,-638070.47435703
369,0,1,0,15.489966979934,394.449103286781,38.8003597386147,28.8822368260276,0,67.6825965646423,1944.25108742698,1447.26287938104,-3323.83137024337,562730.23140381,646256.11183707,-638070.47435703
370,1,0,0,15.4676149352299,393.879912661547,1941.44553030226,1441.00670846554,0,5595.14228995436,1941.44553030226,1441.00670846554,2212.69005118656,564671.676934112,647697.118545535,-638070.47435703
371,1,0,0,15.6911353822708,399.571818913882,1969.5011015494,1504.38521188179,0,12452.5476772055,1969.5011015494,1504.38521188179,8978.66136377432,566641.178035662,649201.503757417,-638070.47435703
372,1,0,0,15.9817119634239,406.971297041916,2005.97334417069,1589.51944334472,0,9311.07583158476,2005.97334417069,1589.51944334472,5715.58304406935,568647.151379832,650791.023200762,-638070.47435703
373,0,1,0,16.0934721869444,409.817250168084,2020.00112979426,1623.09974140553,0,3643.10087119979,2020.00112979426,1623.09974140553,0,570667.152509627,652414.122942167,-638070.47435703
374,0,1,0,16.0934721869444,409.817250168084,2020.00112979426,1623.09974140553,0,3643.10087119979,2020.00112979426,1623.09974140553,0,572687.153639421,654037.222683573,-638070.47435703
375,0,1,0,16.0934721869444,409.817250168084,2020.00112979426,1623.09974140553,0,3643.10087119979,2020.00112979426,1623.09974140553,0,574707.154769215,655660.322424979,-638070.47435703
376,0,1,0,16.0934721869444,409.817250168084,2020.00112979426,1623.09974140553,0,3643.10087119979,2020.00112979426,1623.09974140553,0,576727.15589901,657283.422166384,-638070.47435703
377,0,1,0,16.0934721869444,409.817250168084,2020.00112979426,1623.09974140553,0,3643.10087119979,2020.00112979426,1623.09974140553,0,578747.157028804,658906.52190779,-638070.47435703
378,1,0,0,16.1158242316485,410.386440793317,2022.80668691897,1629.87205428162,0,4805.38793694155,2022.80668691897,1629.87205428162,1152.70919574095,580769.963715723,660536.393962071,-638070.47435703
379,1,0,0,16.2052324104648,412.663203294251,2034.02891541783,1657.14968638226,0,7168.49136287726,2034.02891541783,1657.14968638226,3477.31276107717,582803.992631141,662193.543648454,-638070.47435703
380,1,0,0,16.2946405892812,414.939965795185,2045.25114391669,1684.72997982871,0,4895.48043538916,2045.25114391669,1684.72997982871,1165.49931164376,584849.243775057,663878.273628282,-638070.47435703
381,0,1,0,16.2946405892812,414.939965795185,1406.17584533182,1158.30596676981,0,2564.48181210163,2045.25114391669,1684.72997982871,-1165.49931164376,586894.494918974,665563.003608111,-638070.47435703
382,0,0,1,16.1828803657607,412.094012669018,0,0,-948.496629440335,0,2031.22335829312,1650.30196908467,-4630.02195681812,588925.718277267,667213.305577196,-639018.97098647
383,0,0,1,15.8923037846076,404.694534540983,0,0,-6672.75168310036,0,1994.75111567183,1562.99115898993,-10230.4939577621,590920.469392939,668776.296736186,-645691.72266957
384,0,0,1,15.4676149352299,393.879912661547,0,0,-7680.998017165,0,1941.44553030226,1441.00670846554,-11063.4502559328,592861.914923241,670217.303444651,-653372.720686735
385,0,0,1,15.1099822199644,384.772862657812,0,0,-3244.68639200995,0,1896.55661630683,1343.3457544091,-6484.58876272589,594758.471539548,671560.64919906,-656617.407078745
386,0,0,1,14.506477012954,369.404715776509,0,0,-18780.0284998844,0,1820.80657393955,1188.72613110495,-21789.5612049289,596579.278113488,672749.375330165,-675397.43557863
387,0,0,1,13.50063500127,343.791137641004,0,0,-20522.9282866134,0,1694.55650332741,958.205225955405,-23175.6900158962,598273.834616815,673707.580556121,-695920.363865243
388,0,0,1,12.2265684531369,311.347272002697,0,0,-26612.9371574048,0,1534.63974721869,711.720865584908,-28859.2977702084,599808.474364034,674419.301421706,-722533.301022648
389,0,0,1,10.8854457708915,277.19583448869,0,0,-19153.5809797444,0,1366.30631973584,502.266951279852,-21022.1542507601,601174.78068377,674921.568372985,-741686.882002392
390,0,0,1,9.67843535687071,246.459540726084,0,0,-17123.319558604,0,1214.80623500127,353.029833867277,-18691.1556274725,602389.586918771,675274.598206853,-758810.201560996
391,0,0,1,8.4490728981458,215.154056338244,0,0,-15625.9551415108,0,1060.50059314199,234.867604768073,-16921.3233394209,603450.087511913,675509.465811621,-774436.156702507
392,0,0,1,7.15265430530861,182.141000074704,0,0,-14307.8664503114,0,897.77827990856,142.494353154944,-15348.1390833749,604347.865791822,675651.960164776,-788744.023152818
393,0,0,1,5.92329184658369,150.835515686864,0,0,-9767.41660334133,0,743.472638049276,80.9254906259483,-10591.8147320166,605091.338429871,675732.885655402,-798511.43975616
394,0,0,1,4.62687325374651,117.822459423324,0,0,-10301.839082023,0,580.75032481585,38.5708096751585,-10921.160216514,605672.088754687,675771.456465077,-808813.278838183
395,0,0,1,3.15163830327661,80.2558781579164,0,0,-7031.2775694508,0,395.583554584709,12.1900379377855,-7439.05116197329,606067.672309271,675783.646503015,-815844.556407634
396,0,0,1,1.67640335280671,42.6892968925087,0,0,-3744.69076481374,0,210.416784353569,1.83455826529669,-3956.9421074326,606278.089093625,675785.48106128,-819589.247172447
397,0,0,1,0.469392938785878,11.9530031299024,0,0,-646.098167300497,0,58.9166996189992,0.040272223039793,-705.055139142536,606337.005793244,675785.521333503,-820235.345339748
398,0,1,0,0,0,0,0,0,0,0,0,0,606337.005793244,675785.521333503,-820235.345339748
399,0,1,0,0,0,0,0,0,0,0,0,0,606337.005793244,675785.521333503,-820235.345339748
400,0,1,0,0,0,0,0,0,0,0,0,0,606337.005793244,675785.521333503,-820235.345339748
401,0,1,0,0,0,0,0,0,0,0,0,0,606337.005793244,675785.521333503,-820235.345339748
402,0,1,0,0,0,0,0,0,0,0,0,0,606337.005793244,675785.521333503,-820235.345339748
403,1,0,0,0.581153162306325,14.7989562560697,72.9444852425705,0.0764306869827666,0,1153.78570971721,72.9444852425705,0.0764306869827666,1080.76479378765,606409.950278487,675785.59776419,-820235.345339748
404,1,0,0,1.8999237998476,48.3812031448432,238.472355600711,2.67057326145263,0,4725.67731728578,238.472355600711,2.67057326145263,4484.53438842362,606648.422634087,675788.268337451,-820235.345339748
405,1,0,0,3.3751587503175,85.9477844102509,423.639125831852,14.9719566555532,0,8405.25452545171,423.639125831852,14.9719566555532,7966.6434429643,607072.061759919,675803.240294107,-820235.345339748
406,1,0,0,4.8503937007874,123.514365675659,608.805896062992,44.4351776510545,0,12101.993571219,608.805896062992,44.4351776510545,11448.752497505,607680.867655982,675847.675471758,-820235.345339748
407,1,0,0,6.3256286512573,161.080946941066,793.972666294133,98.5614367889662,0,15823.3956551288,793.972666294133,98.5614367889662,14930.8615520457,608474.840322276,675946.236908547,-820235.345339748
408,1,0,0,7.8008636017272,198.647528206474,979.139436525273,184.851934610298,0,19576.9619777219,979.139436525273,184.851934610298,18412.9706065864,609453.979758802,676131.088843157,-820235.345339748
409,1,0,0,9.27609855219711,236.214109471882,1164.30620675641,310.807871656059,0,23370.1937395396,1164.30620675641,310.807871656059,21895.0796611271,610618.285965558,676441.896714813,-820235.345339748
410,1,0,0,10.5948691897384,269.796356360655,1329.83407711455,463.108491552571,0,21496.1161169497,1329.83407711455,463.108491552571,19703.1735482826,611948.120042672,676905.005206366,-820235.345339748
411,1,0,0,11.3101346202692,288.010456368126,1419.61190510541,563.377203595456,0,6836.8380938182,1419.61190510541,563.377203595456,4853.84898511734,613367.731947778,677468.382409961,-820235.345339748
412,1,0,0,11.8689357378715,302.240221998962,1489.75083322327,651.075394121342,0,18270.761145279,1489.75083322327,651.075394121342,16129.9349179343,614857.482781001,678119.457804083,-820235.345339748
413,1,0,0,12.6289052578105,321.592703256899,1585.13977546355,784.31959031757,0,15918.988400323,1585.13977546355,784.31959031757,13549.5290345419,616442.622556465,678903.7773944,-820235.345339748
414,1,0,0,13.1877063754128,335.822468887735,1655.27870358141,893.107536517616,0,11981.0967184232,1655.27870358141,893.107536517616,9432.71047832421,618097.901260046,679796.884930918,-820235.345339748
415,1,0,0,13.4335788671577,342.083565765303,1686.13983195326,943.998132788246,0,3590.99542194028,1686.13983195326,943.998132788246,960.857457198769,619784.041091999,680740.883063706,-820235.345339748
416,0,1,0,13.4335788671577,342.083565765303,1070.14931999873,599.131187544009,0,1669.28050754274,1686.13983195326,943.998132788246,-960.857457198769,621470.180923952,681684.881196494,-820235.345339748
417,0,0,1,13.3441706883414,339.806803264369,0,0,-263.194840307671,0,1674.91760345441,925.274753980086,-2863.38719774216,623145.098527407,682610.155950474,-820498.540180055
418,0,0,1,13.1877063754128,335.822468887735,0,0,-1224.69795123062,0,1655.27870358141,893.107536517616,-3773.08419132965,624800.377230988,683503.263486992,-821723.238131286
419,0,0,1,12.9865379730759,330.699753260634,0,0,-2161.5253479256,0,1630.02868945898,852.856799824226,-4644.4108372088,626430.405920447,684356.120286816,-823884.763479212
420,0,0,1,12.6959613919228,323.300275132599,0,0,-4874.34975420915,0,1593.55644683769,796.879631750611,-7264.78583279746,628023.962367285,685152.999918567,-828759.113233421
421,0,0,1,11.8465836931674,301.671031373728,0,0,-23286.0061557336,0,1486.94527609855,647.403925007586,-25420.3553568397,629510.907643384,685800.403843574,-852045.119389154
422,0,0,1,10.4384048768098,265.812021984021,0,0,-22885.4718093304,0,1310.19517724155,442.892535708386,-24638.5595222803,630821.102820625,686243.296379283,-874930.591198485
423,0,0,1,8.96316992633985,228.245440718613,0,0,-19751.0202349496,0,1125.02840701041,280.401825779691,-21156.4504677397,631946.131227636,686523.698205063,-894681.611433434
424,0,0,1,7.48793497586995,190.678859453206,0,0,-16570.9931845544,0,939.861636779274,163.486591865312,-17674.3414131989,632885.992864415,686687.184796928,-911252.604617989
425,0,0,1,6.01270002540005,153.112278187798,0,0,-13352.8918586859,0,754.694866548133,84.6456334242394,-14192.2323586583,633640.687730963,686771.830430352,-924605.496476675
426,0,0,1,4.53746507493015,115.54569692239,0,0,-10104.2174578851,0,569.528096316993,36.3777499154634,-10710.1233041176,634210.21582728,686808.208180268,-934709.71393456
427,0,0,1,3.06223012446025,77.9791156569826,0,0,-6832.47118269306,0,384.361326085852,11.1817407979744,-7228.01424957689,634594.577153366,686819.389921066,-941542.185117253
428,0,0,1,1.58699517399035,40.4125343915749,0,0,-3545.15423365072,0,199.194555854712,1.55640553076291,-3745.9051950362,634793.77170922,686820.946326596,-945087.339350904
429,0,0,1,0.424688849377699,10.8146218794355,0,0,-523.818567817098,0,53.3055853695707,0.0298269277432178,-577.153980114412,634847.07729459,686820.976153524,-945611.157918721
430,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
431,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
432,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
433,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
434,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
435,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
436,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
437,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
438,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
439,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
440,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
441,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
442,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
443,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
444,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
445,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
446,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
447,0,1,0,0,0,0,0,0,0,0,0,0,634847.07729459,686820.976153524,-945611.157918721
448,1,0,0,0.73761747523495,18.7832906327038,92.5833851155702,0.156275011271033,0,1833.79418739719,92.5833851155702,0.156275011271033,1741.05452727034,634939.660679706,686821.132428535,-945611.157918721
449,1,0,0,2.21285242570485,56.3498718981115,277.750155346711,4.2194253043179,0,5505.13316246206,277.750155346711,4.2194253043179,5223.16358181104,635217.410835052,686825.35185384,-945611.157918721
450,1,0,0,3.68808737617475,93.9164531635192,462.916925577851,19.5343764088792,0,9187.72393833845,462.916925577851,19.5343764088792,8705.27263635172,635680.32776063,686844.886230248,-945611.157918721
451,1,0,0,5.16332232664465,131.483034428927,648.083695808992,53.6023288659644,0,12889.0677155674,648.083695808992,53.6023288659644,12187.3816908924,636328.411456439,686898.488559115,-945611.157918721
452,1,0,0,6.63855727711455,169.049615694335,833.250466040132,113.924483216583,0,16616.6656946898,833.250466040132,113.924483216583,15669.4907454331,637161.661922479,687012.413042331,-945611.157918721
453,1,0,0,8.11379222758445,206.616196959742,1018.41723627127,208.002040001745,0,20378.0190762468,1018.41723627127,208.002040001745,19151.5997999738,638180.079158751,687220.415082333,-945611.157918721
454,1,0,0,9.58902717805436,244.18277822515,1203.58400650241,343.33619976246,0,24180.6290607794,1203.58400650241,343.33619976246,22633.7088545145,639383.663165253,687563.751282095,-945611.157918721
455,1,0,0,11.0642621285243,281.749359490558,1388.75077673355,527.428163039737,0,28031.9968488285,1388.75077673355,527.428163039737,26115.8179090552,640772.413941987,688091.179445135,-945611.157918721
456,1,0,0,12.1148082296165,308.50131887653,1520.61196159512,692.381697046913,0,14344.4185924596,1520.61196159512,692.381697046913,12131.4249338176,642293.025903582,688783.561142182,-945611.157918721
457,1,0,0,12.7183134366269,323.869465757833,1596.36200396241,801.095917378325,0,14223.5188379787,1596.36200396241,801.095917378325,11826.060916638,643889.387907544,689584.65705956,-945611.157918721
458,1,0,0,13.5453390906782,344.92951889147,1700.16761757684,967.755374230244,0,25920.3537031201,1700.16761757684,967.755374230244,23252.430711313,645589.555525121,690552.412433791,-945611.157918721
459,1,0,0,14.4170688341377,367.127953275575,1809.58434544069,1166.88179199155,0,18444.512557396,1809.58434544069,1166.88179199155,15468.0464199638,647399.139870562,691719.294225782,-945611.157918721
460,1,0,0,14.8864617729235,379.080956405477,1868.50104505969,1284.6073625221,0,9541.77130103663,1868.50104505969,1284.6073625221,6388.66289345484,649267.640915621,693003.901588304,-945611.157918721
461,1,0,0,15.2887985775972,389.32638765968,1919.00107330455,1391.60514078757,0,16433.2651303777,1919.00107330455,1391.60514078757,13122.6589162856,651186.641988926,694395.506729092,-945611.157918721
462,1,0,0,15.6240792481585,397.864247038181,1961.08443017526,1485.18052760789,0,6798.87408880789,1961.08443017526,1485.18052760789,3352.60913102474,653147.726419101,695880.6872567,-945611.157918721
463,1,0,0,15.8028956057912,402.417772040049,1983.52888717297,1536.75969148599,0,9171.92104321421,1983.52888717297,1536.75969148599,5651.63246455524,655131.255306274,697417.446948186,-945611.157918721
464,1,0,0,16.0264160528321,408.109678292383,2011.58445842012,1602.8954136711,0,9346.05056103904,2011.58445842012,1602.8954136711,5731.57068894782,657142.839764694,699020.342361857,-945611.157918721
465,0,1,0,16.1158242316485,410.386440793317,1384.45110340785,1115.5184420518,0,2499.96954545965,2022.80668691897,1629.87205428162,-1152.70919574095,659165.646451613,700650.214416138,-945611.157918721
466,1,0,0,16.1158242316485,410.386440793317,2022.80668691897,1629.87205428162,0,4805.38793694155,2022.80668691897,1629.87205428162,1152.70919574095,661188.453138532,702280.08647042,-945611.157918721
467,1,0,0,16.1605283210566,411.524822043784,2028.4178011684,1643.4731420297,0,4827.79766791475,2028.4178011684,1643.4731420297,1155.90672471666,663216.8709397,703923.55961245,-945611.157918721
468,0,1,0,16.1381762763526,410.955631418551,748.7119198114,604.947582900527,0,1353.65950271193,2025.61224404369,1636.66317912585,-2308.61592045761,665242.483183744,705560.222791576,-945611.157918721
469,0,1,0,16.0264160528321,408.109678292383,97.692734869878,77.8447238526091,0,175.537458722487,2011.58445842012,1602.8954136711,-3438.94241336873,667254.067642164,707163.118205247,-945611.157918721
470,1,0,0,16.0264160528321,408.109678292383,2011.58445842012,1602.8954136711,0,7053.42228545995,2011.58445842012,1602.8954136711,3438.94241336873,669265.652100584,708766.013618918,-945611.157918721
471,0,1,0,16.0934721869444,409.817250168084,2020.00112979426,1623.09974140553,0,3643.10087119979,2020.00112979426,1623.09974140553,0,671285.653230379,710389.113360323,-945611.157918721
472,0,0,1,16.004064008128,407.54048766715,0,0,-973.884504158882,0,2008.7789012954,1596.19808775258,-4578.86149320687,673294.432131674,711985.311448076,-946585.042422879
473,0,1,0,15.8923037846076,404.694534540983,1357.41529797078,1063.6054258285,0,2421.02072379928,1994.75111567183,1562.99115898993,-1136.72155086248,675289.183247346,713548.302607066,-946585.042422879
474,0,1,0,15.8475996951994,403.556153290516,1352.02451179898,1053.42989523428,0,2405.45440703325,1989.1400014224,1549.83842749758,-1133.52402188673,677278.323248768,715098.141034564,-946585.042422879
475,0,1,0,15.7805435610871,401.848581414815,707.174143445066,546.341736313528,0,1253.51587975859,1980.72333004826,1530.24800655674,-2257.4554568464,679259.046578817,716628.38904112,-946585.042422879
476,0,1,0,15.7358394716789,400.710200164348,1975.11221579883,1517.27987239384,0,3492.39208819267,1975.11221579883,1517.27987239384,0,681234.158794615,718145.668913514,-946585.042422879
477,0,1,0,15.7358394716789,400.710200164348,1975.11221579883,1517.27987239384,0,3492.39208819267,1975.11221579883,1517.27987239384,0,683209.271010414,719662.948785908,-946585.042422879
478,0,1,0,15.7358394716789,400.710200164348,1975.11221579883,1517.27987239384,0,3492.39208819267,1975.11221579883,1517.27987239384,0,685184.383226213,721180.228658302,-946585.042422879
479,0,1,0,15.7358394716789,400.710200164348,1975.11221579883,1517.27987239384,0,3492.39208819267,1975.11221579883,1517.27987239384,0,687159.495442012,722697.508530696,-946585.042422879
480,0,1,0,15.7358394716789,400.710200164348,1975.11221579883,1517.27987239384,0,3492.39208819267,1975.11221579883,1517.27987239384,0,689134.607657811,724214.788403089,-946585.042422879
481,0,1,0,15.6911353822708,399.571818913882,696.900197914297,532.320774573309,0,1229.22097248761,1969.5011015494,1504.38521188179,-2244.66534094359,691104.10875936,725719.173614971,-946585.042422879
482,1,0,0,15.6687833375667,399.002628288648,1966.69554442469,1497.9653690161,0,4585.39481942475,1966.69554442469,1497.9653690161,1120.73390598397,693070.804303785,727217.138983987,-946585.042422879
483,1,0,0,15.7134874269749,400.141009539115,1972.30665867412,1510.82337097721,0,4607.06146461095,1972.30665867412,1510.82337097721,1123.93143495962,695043.110962459,728727.962354964,-946585.042422879
484,1,0,0,15.8028956057912,402.417772040049,1983.52888717297,1536.75969148599,0,6911.2680573921,1983.52888717297,1536.75969148599,3390.97947873314,697026.639849632,730264.72204645,-946585.042422879
485,0,1,0,15.8028956057912,402.417772040049,72.860031030445,56.4490688953814,0,129.309099925826,1983.52888717297,1536.75969148599,-3390.97947873314,699010.168736805,731801.481737936,-946585.042422879
486,0,1,0,15.6911353822708,399.571818913882,696.900197914297,532.320774573309,0,1229.22097248761,1969.5011015494,1504.38521188179,-2244.66534094359,700979.669838354,733305.866949818,-946585.042422879
487,0,1,0,15.6464312928626,398.433437663415,1963.88998729997,1491.56381628863,0,3455.4538035886,1963.88998729997,1491.56381628863,0,702943.559825654,734797.430766107,-946585.042422879
488,0,1,0,15.6464312928626,398.433437663415,1963.88998729997,1491.56381628863,0,3455.4538035886,1963.88998729997,1491.56381628863,0,704907.449812954,736288.994582396,-946585.042422879
489,0,1,0,15.6017272034544,397.295056412948,686.671621254395,518.547503637755,0,1205.21912489215,1958.27887305055,1478.81547688238,-2231.87522504078,706865.728686005,737767.810059278,-946585.042422879
490,0,1,0,15.512319024638,395.018293912014,676.489005234384,505.01966188214,0,1181.50866711652,1947.05664455169,1453.5371317028,-2219.08510913797,708812.785330556,739221.347190981,-946585.042422879
491,0,1,0,15.4452628905258,393.310722036314,1303.76126813234,964.90103680461,0,2268.66230493695,1938.63997317755,1434.76859286481,-1104.74626110541,710751.425303734,740656.115783846,-946585.042422879
492,0,0,1,15.1993903987808,387.049625158746,0,0,-7596.48616272113,0,1907.77884480569,1367.33350986375,-10871.5985173906,712659.204148539,742023.449293709,-954181.528585601
493,0,0,1,14.6405892811786,372.81985952791,0,0,-12648.2200134347,0,1837.63991668783,1222.00116301899,-15707.8610931416,714496.844065227,743245.450456728,-966829.748599035
494,0,0,1,13.8806197612395,353.467378269972,0,0,-16080.1593564837,0,1742.25097444755,1041.41186122928,-18863.8221921605,716239.095039675,744286.862317957,-982909.907955519
495,0,0,1,12.9865379730759,330.699753260634,0,0,-17023.6400269936,0,1630.02868945898,852.856799824226,-19506.5255162768,717869.123729134,745139.719117782,-999933.547982513
496,0,0,1,11.9583439166878,304.516984499896,0,0,-19216.6018859609,0,1500.97306172212,665.900077331512,-21383.4750250146,719370.096790856,745805.619195113,-1019150.14986847
497,0,0,1,10.7289814579629,273.211500112056,0,0,-21194.6227633016,0,1346.66741986284,480.918441897936,-23022.2086250624,720716.764210719,746286.537637011,-1040344.77263178
498,0,0,1,9.45491490982982,240.767634473749,0,0,-16743.6075276783,0,1186.75066375413,329.131024320208,-18259.4892157526,721903.514874473,746615.668661331,-1057088.38015945
499,0,0,1,8.11379222758445,206.616196959742,0,0,-17925.1805237008,0,1018.41723627127,208.002040001745,-19151.5997999738,722921.932110744,746823.670701333,-1075013.56068315
500,0,0,1,6.63855727711455,169.049615694335,0,0,-14722.3157961764,0,833.250466040132,113.924483216583,-15669.4907454331,723755.182576784,746937.59518455,-1089735.87647933
501,0,0,1,5.25273050546101,133.759796929861,0,0,-10179.8386995774,0,659.305924307849,56.435360823081,-10895.5799847084,724414.488501092,746994.030545373,-1099915.71517891
502,0,0,1,3.91160782321565,99.6083594158537,0,0,-8159.01916514019,0,490.972496824994,23.3056846295098,-8673.29734659469,724905.460997917,747017.336230002,-1108074.73434405
503,0,0,1,2.50342900685801,63.7493500261463,0,0,-5409.64008110046,0,314.222397967996,6.10944539151822,-5729.97192445998,725219.683395885,747023.445675394,-1113484.37442515
504,0,0,1,1.11760223520447,28.4595312616725,0,0,-2257.32530272227,0,140.277856235712,0.543572819347168,-2398.14673177733,725359.961252121,747023.989248213,-1115741.69972787
505,0,0,1,0.223520447040894,5.6919062523345,0,0,-131.816528955458,0,28.0555712471425,0.00434858255477734,-159.876448785156,725388.016823368,747023.993596796,-1115873.51625683
506,0,1,0,0,0,0,0,0,0,0,0,0,725388.016823368,747023.993596796,-1115873.51625683
507,0,1,0,0,0,0,0,0,0,0,0,0,725388.016823368,747023.993596796,-1115873.51625683
508,0,1,0,0,0,0,0,0,0,0,0,0,725388.016823368,747023.993596796,-1115873.51625683
509,0,1,0,0,0,0,0,0,0,0,0,0,725388.016823368,747023.993596796,-1115873.51625683
510,0,1,0,0,0,0,0,0,0,0,0,0,725388.016823368,747023.993596796,-1115873.51625683
511,1,0,0,0.268224536449073,6.8302875028014,33.666685496571,0.00751435065465525,0,263.89628609785,33.666685496571,0.00751435065465525,230.222086250624,725421.683508865,747024.001111147,-1115873.51625683
512,1,0,0,1.0505461010922,26.7519593859721,131.86118486157,0.451482886584648,0,1860.57707911569,131.86118486157,0.451482886584648,1728.26441136753,725553.544693726,747024.452594033,-1115873.51625683
513,1,0,0,2.01168402336805,51.2271562710105,252.500141224282,3.17011668243268,0,3133.44633603952,252.500141224282,3.17011668243268,2877.7760781328,725806.044834951,747027.622710716,-1115873.51625683
514,1,0,0,2.68224536449073,68.302875028014,336.66685496571,7.51435065465525,0,2262.69859104223,336.66685496571,7.51435065465525,1918.51738542187,726142.711689916,747035.13706137,-1115873.51625683
515,1,0,0,3.35280670561341,85.3785937850174,420.833568707137,14.6764661223735,0,5231.80349838418,420.833568707137,14.6764661223735,4796.29346355467,726563.545258623,747049.813527493,-1115873.51625683
516,1,0,0,4.04572009144018,103.023503167254,507.805839573279,25.7859682669479,0,3716.73190315268,507.805839573279,25.7859682669479,3183.14009531245,727071.351098197,747075.599495759,-1115873.51625683
